context,domain,condition,runtime_filter,episodes,success_rate,fall_rate,mean_return,mean_reached_riser,mean_completion_time_s,mean_success_completion_time_s,intervention_steps_per_riser,counterfactual_would_intervene_fraction,mean_correction_norm,mean_counterfactual_correction_norm,nominal_barrier_violation_steps_per_riser,toe_riser_kick_events_per_riser,unsafe_overlap_steps_per_riser,mean_episode_minimum_nominal_barrier_margin,global_minimum_nominal_barrier_margin,kick_episode_rate,checkpoint_sha256,actor_state_sha256
F1,D0,LongDecay_on,True,256,0.94140625,0.05859375,6.8310070261359215,8.9296875,9.811015625,9.90589211618257,2.91994750656168,0.0531529451111235,0.008346479125548438,0.008346479125548438,2.91907261592301,0.9413823272090989,1.020997375328084,-13.400445871055126,-47.829837799072266,1.0,6d610543e3060306ecbe9fdfa24080d7009f809f65a341c8a31f1295baa4009c,3daf21d33c5dc6b72f54a1a55114719b73af4bfd1c5f5a5c64af7d50a425bbaf
F2,target,v31_A2_off,False,512,0.552734375,0.447265625,-6.600168403703719,7.701171875,8.4336328125,9.766007067137808,0.0,0.126775698120898,6.339803227063987e-08,0.02844973572668696,6.926705554146589,0.7225462845549074,0.9005833121988334,-18.439300322905183,-36.396366119384766,0.970703125,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,target,v31_A2_on,True,512,0.73046875,0.26953125,-6.137587631121278,8.013671875,8.3762109375,9.279839572192513,6.5008530343650985,0.12438966380793821,0.03222579953853193,0.03222579953853193,6.493053863027053,0.7316597611503778,0.8430416768218377,-20.31079306639731,-105.18405151367188,0.990234375,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,target,LongConstant_off,False,512,0.59765625,0.40234375,-5.885356743820012,7.724609375,8.421445312500001,9.622549019607844,0.0,0.1229190728654987,6.352975688030452e-08,0.027051824010933728,6.6872313527180784,0.7201011378002529,0.8824273072060683,-18.421273298561573,-56.495147705078125,0.966796875,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,target,LongConstant_on,True,512,0.697265625,0.302734375,-6.448673443403095,8.015625,8.4124609375,9.336470588235294,6.5358187134502925,0.12455016971661273,0.031668691326169326,0.031668691326169326,6.527046783625731,0.7312378167641326,0.834307992202729,-20.35521922633052,-107.99574279785156,0.98828125,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,target,LongDecay_off,False,512,0.591796875,0.40625,-6.663402848877013,7.826171875,8.616015625,9.707128712871288,0.0,0.1297819286394342,6.330572836745654e-08,0.029476371920270392,7.129523334165211,0.7591714499625655,1.070875967057649,-18.483395179733634,-48.26200866699219,0.978515625,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
F2,target,LongDecay_on,True,512,0.685546875,0.314453125,-6.684984538238496,7.89453125,8.2195703125,9.215213675213676,6.567293419099456,0.12615185746669771,0.033079951716183414,0.033079951716183414,6.55541810984661,0.7243938644235527,0.8369619000494805,-21.443546433001757,-114.97368621826172,0.984375,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
F2,target,Mixed_off,False,512,0.615234375,0.384765625,-5.982984407804906,7.869140625,8.641640625,9.719492063492064,0.0,0.12524296420854691,6.34287359073262e-08,0.02752196988488432,6.863241499131298,0.7416232315711094,0.9352196574832464,-18.100411593914032,-37.762882232666016,0.9609375,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F2,target,Mixed_on,True,512,0.70703125,0.29296875,-6.376830432098359,8.119140625,8.433671875000002,9.272762430939226,6.444070242963676,0.12407481172013228,0.031633320042995815,0.031633320042995815,6.43396680298292,0.7351455376473418,0.8445994707721914,-20.49700932763517,-129.490478515625,0.99609375,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F2,D0,v31_A2_on,True,256,0.9296875,0.0703125,6.621606275439262,8.8359375,9.878046875,10.04840336134454,3.1109637488947834,0.05565529622980251,0.008971331184384552,0.008971331184384552,3.1105216622458003,0.9226348364279399,0.9991158267020336,-14.23887512460351,-50.17026138305664,0.99609375,00ed5967ebebe8f60832c53030f586e8a4fb39b9ad8ee3df70acdf00ba20abdb,b288dee02a4b53eebb03702b1f608448e8360fc8818c9f46340fc9d73d5bb92f
F2,D0,LongConstant_on,True,256,0.93359375,0.06640625,6.800237890332937,8.9140625,9.906171875000002,10.032635983263598,3.0026292725679227,0.05403828105899889,0.0087303407573985,0.0087303407573985,3.001752848378615,0.9460999123575811,1.0354951796669587,-13.56182418949902,-53.703372955322266,1.0,81a9417e9d1dce405adfdcb8f5ac530e3494ccf5fd5213fec2ebb43887b51f31,dfb2e01c685128fa190a11dcbd978dcdcadeeecf5ef1e287c43c462486983638
F2,D0,LongDecay_on,True,256,0.9296875,0.0703125,6.8783874260261655,8.78125,9.83484375,10.062605042016806,2.983540925266904,0.05327836296331601,0.008452305610165167,0.008452305610165167,2.98220640569395,0.9461743772241993,1.032918149466192,-14.037742014974356,-52.94327926635742,0.99609375,55f893a27d8db1a69935796b381dda6e2debd025717356d2db3791d8429e307a,948b70369d3916eab493ed1ea2907b34cac451fdefcc60df83ab60fc2062f81f
F3,target,v31_A2_off,False,512,0.501953125,0.498046875,-8.817773380316794,9.201171875,9.1269140625,10.751128404669261,0.0,0.1242547582056846,6.435875250151552e-08,0.027459717357490143,6.147102526002972,0.7652303120356612,0.9216726809594565,-18.736637584865093,-58.17206954956055,0.96875,8fc5134f0bf083c09e259f61acb72ea85427fc3053335d665e0992bf6ed06e64,cff779ebb0816324066a9298afc7847787a1dff59a47bd18d3ad99a63ffec930
F3,target,v31_A2_on,True,512,0.65234375,0.34765625,-9.28606139216572,9.7265625,9.3154296875,10.452754491017965,6.00562248995984,0.12541356536324563,0.03200069693127372,0.03200069693127372,5.996184738955823,0.726706827309237,0.8319277108433735,-21.180720234289765,-112.10301971435547,0.99609375,8fc5134f0bf083c09e259f61acb72ea85427fc3053335d665e0992bf6ed06e64,cff779ebb0816324066a9298afc7847787a1dff59a47bd18d3ad99a63ffec930
F3,target,LongConstant_off,False,512,0.505859375,0.494140625,-8.768861795309931,9.083984375,9.115859375,10.847335907335907,0.0,0.12602949872732103,6.419529306747626e-08,0.028211990496386962,6.305955708449796,0.7613416469576435,1.0010750376263169,-18.608930530026555,-62.44971466064453,0.970703125,94d73fbc3050a43ce726b67efa5523c8173760d7a309f4421185da1f068c2c61,aaa59460d9c093a3729391a025b97b342b82fa1a31e205102692dfb3dfd2f4eb
F3,target,LongConstant_on,True,512,0.65625,0.34375,-8.971174707636237,9.76953125,9.367812500000001,10.507202380952382,5.8640543782487,0.12231043800246856,0.03107851160814522,0.03107851160814522,5.85405837664934,0.7335065973610556,0.8494602159136345,-20.859682800248265,-64.75226593017578,0.98828125,94d73fbc3050a43ce726b67efa5523c8173760d7a309f4421185da1f068c2c61,aaa59460d9c093a3729391a025b97b342b82fa1a31e205102692dfb3dfd2f4eb
F3,target,LongDecay_off,False,512,0.5234375,0.4765625,-8.532860226929188,9.3671875,9.2252734375,10.732313432835822,0.0,0.12165543873614858,6.444874431612788e-08,0.026628992902755923,5.977481234361968,0.7304003336113428,0.8940783986655546,-18.370537847280502,-39.60298538208008,0.962890625,306804a702c005347dff01b4701c97bfffb64d4dc98af29f54ce0a3ab8075543,7d25d98f170a2bc607aaf3c8bdb139010a681910765b082eb4cbf62aa82be10c
F3,target,LongDecay_on,True,512,0.673828125,0.326171875,-8.93167180288583,9.900390625,9.426171875,10.435130434782609,5.869994081672914,0.1233061207575318,0.030705047138864305,0.030705047138864305,5.863681199447623,0.728743341882028,0.8370487275596765,-20.929714616388083,-90.64505767822266,0.994140625,306804a702c005347dff01b4701c97bfffb64d4dc98af29f54ce0a3ab8075543,7d25d98f170a2bc607aaf3c8bdb139010a681910765b082eb4cbf62aa82be10c
F3,target,Mixed_off,False,512,0.501953125,0.498046875,-8.942147519439459,9.197265625,9.2299609375,10.923501945525292,0.0,0.12548299313969877,6.419712375507391e-08,0.02778846711828327,6.282225525589297,0.7753238479507326,1.002335952431514,-18.57631727680564,-52.142982482910156,0.966796875,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F3,target,Mixed_on,True,512,0.671875,0.328125,-8.819261926226318,9.7421875,9.4057421875,10.516627906976744,5.864073777064956,0.12147665779298716,0.030795768623734017,0.030795768623734017,5.857457898957498,0.7199278267842822,0.8215717722534082,-20.886248314753175,-106.61624145507812,0.998046875,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
F3,D0,v31_A2_on,True,256,0.88671875,0.11328125,5.911120872944593,8.76953125,9.728671875,9.963964757709249,3.1416481069042317,0.05663831940061192,0.009555285568013374,0.009555285568013374,3.138084632516704,0.9265033407572383,1.0610244988864141,-14.125385401770473,-52.021697998046875,1.0,8fc5134f0bf083c09e259f61acb72ea85427fc3053335d665e0992bf6ed06e64,cff779ebb0816324066a9298afc7847787a1dff59a47bd18d3ad99a63ffec930
F3,D0,LongConstant_on,True,256,0.9140625,0.0859375,6.551153725944459,8.8046875,9.8059375,10.004700854700854,2.953859804791482,0.053045030115682464,0.008490072466712514,0.008490072466712514,2.9520851818988465,0.9152617568766637,0.9858030168589175,-13.933638863265514,-53.9278564453125,1.0,94d73fbc3050a43ce726b67efa5523c8173760d7a309f4421185da1f068c2c61,aaa59460d9c093a3729391a025b97b342b82fa1a31e205102692dfb3dfd2f4eb
F3,D0,LongDecay_on,True,256,0.92578125,0.07421875,6.597423169761896,8.859375,9.854453125,9.993333333333332,2.989858906525573,0.053759008062662025,0.008550649122607133,0.008550649122607133,2.9876543209876543,0.9246031746031746,1.0158730158730158,-13.928220288828015,-48.087772369384766,1.0,306804a702c005347dff01b4701c97bfffb64d4dc98af29f54ce0a3ab8075543,7d25d98f170a2bc607aaf3c8bdb139010a681910765b082eb4cbf62aa82be10c
mixed,D0,base_on,True,256,0.9140625,0.0859375,6.5339500000700355,8.8671875,9.769453125,9.957350427350427,3.0004405286343614,0.05446664907356316,0.00866791749397313,0.00866791749397313,2.9991189427312777,0.9440528634361234,1.045374449339207,-13.826576536521316,-49.12034225463867,1.0,cb875d571e126d418c1908dcb4a2ef97851e6aa9e0a50dfcf7c42eabf5a892a8,19432232a4acfebb2a838eb3c9449393a47cfd3154e93f68171dcf4d1aaf47b1
mixed,D0,Mixed_on,True,256,0.8984375,0.1015625,6.078309053555131,8.8125,9.651093750000001,9.862521739130436,2.9277482269503547,0.053467061699613065,0.009006203782273382,0.009006203782273382,2.925531914893617,0.9321808510638298,1.0230496453900708,-14.688927130773664,-76.50853729248047,1.0,3dae0f9cafdb522c5208380cafb0fc7a4fc4ff202619f7ea6f8d66412250ec47,ef0d6a3c495753caaec9b44eaa306b859d4a259441de48e47c77f7984e0f5c22
